"kjønn";"alder";"år";"Personer"
"Menn";19;2009;32401
"Menn";19;2010;33481
"Menn";19;2011;33983
"Menn";19;2012;34090
"Menn";19;2013;33695
"Menn";19;2014;33858
"Menn";19;2015;34340
"Menn";19;2016;34759
"Menn";19;2017;34469
"Menn";19;2018;33881
"Menn";19;2019;34676
"Menn";19;2020;34517
"Menn";19;2021;32820
"Menn";19;2022;31960
"Menn";19;2023;32888
"Menn";19;2024;33769
"Menn";19;2025;34181
"Menn";20;1986;33977
"Menn";20;1987;34510
"Menn";20;1988;34415
"Menn";20;1989;35160
"Menn";20;1990;35107
"Menn";20;1991;33381
"Menn";20;1992;33869
"Menn";20;1993;33466
"Menn";20;1994;32226
"Menn";20;1995;31083
"Menn";20;1996;29529
"Menn";20;1997;28159
"Menn";20;1998;26956
"Menn";20;1999;27574
"Menn";20;2000;27640
"Menn";20;2001;27663
"Menn";20;2002;27202
"Menn";20;2003;27892
"Menn";20;2004;27563
"Menn";20;2005;27536
"Menn";20;2006;28111
"Menn";20;2007;29001
"Menn";20;2008;29609
"Menn";20;2009;31565
"Menn";20;2010;32626
"Menn";20;2011;33873
"Menn";20;2012;34358
"Menn";20;2013;34549
"Menn";20;2014;34010
"Menn";20;2015;34208
"Menn";20;2016;34662
"Menn";20;2017;35210
"Menn";20;2018;34712
"Menn";20;2019;34048
"Menn";20;2020;34794
"Menn";20;2021;34476
"Menn";20;2022;32967
"Menn";20;2023;32354
"Menn";20;2024;33286
"Menn";20;2025;34106
"Menn";21;1986;33663
"Menn";21;1987;34036
"Menn";21;1988;34844
"Menn";21;1989;34532
"Menn";21;1990;34974
"Menn";21;1991;35130
"Menn";21;1992;33541
"Menn";21;1993;33959
"Menn";21;1994;33526
"Menn";21;1995;32214
"Menn";21;1996;31073
"Menn";21;1997;29493
"Menn";21;1998;28210
"Menn";21;1999;27128
"Menn";21;2000;27759
"Menn";21;2001;27780
"Menn";21;2002;27721
"Menn";21;2003;27322
"Menn";21;2004;28039
"Menn";21;2005;27628
"Menn";21;2006;27636
"Menn";21;2007;28267
"Menn";21;2008;29364
"Menn";21;2009;30003
"Menn";21;2010;31900
"Menn";21;2011;33163
"Menn";21;2012;34366
"Menn";21;2013;34817
"Menn";21;2014;34981
"Menn";21;2015;34530
"Menn";21;2016;34618
"Menn";21;2017;35210
"Menn";21;2018;35477
"Menn";21;2019;34896
"Menn";21;2020;34159
"Menn";21;2021;34855
"Menn";21;2022;34715
"Menn";21;2023;33404
"Menn";21;2024;32769
"Menn";21;2025;33633
"Menn";22;1986;32089
"Menn";22;1987;33726
"Menn";22;1988;34350
"Menn";22;1989;35036
"Menn";22;1990;34256
"Menn";22;1991;34982
"Menn";22;1992;35253
"Menn";22;1993;33646
"Menn";22;1994;34038
"Menn";22;1995;33535
"Menn";22;1996;32227
"Menn";22;1997;31095
"Menn";22;1998;29620
"Menn";22;1999;28363
"Menn";22;2000;27345
"Menn";22;2001;27947
"Menn";22;2002;27852
"Menn";22;2003;27893
"Menn";22;2004;27381
"Menn";22;2005;28104
"Menn";22;2006;27785
"Menn";22;2007;27902
"Menn";22;2008;28819
"Menn";22;2009;29946
"Menn";22;2010;30359
"Menn";22;2011;32555
"Menn";22;2012;33914
"Menn";22;2013;34977
"Menn";22;2014;35379
"Menn";22;2015;35478
"Menn";22;2016;34968
"Menn";22;2017;35134
"Menn";22;2018;35461
"Menn";22;2019;35746
"Menn";22;2020;35129
"Menn";22;2021;34261
"Menn";22;2022;34965
"Menn";22;2023;35241
"Menn";22;2024;33916
"Menn";22;2025;33095
"Menn";23;1986;31681
"Menn";23;1987;32227
"Menn";23;1988;34219
"Menn";23;1989;34703
"Menn";23;1990;34855
"Menn";23;1991;34262
"Menn";23;1992;35221
"Menn";23;1993;35400
"Menn";23;1994;33804
"Menn";23;1995;34103
"Menn";23;1996;33589
"Menn";23;1997;32286
"Menn";23;1998;31195
"Menn";23;1999;29833
"Menn";23;2000;28600
"Menn";23;2001;27547
"Menn";23;2002;28082
"Menn";23;2003;28080
"Menn";23;2004;28049
"Menn";23;2005;27518
"Menn";23;2006;28328
"Menn";23;2007;28152
"Menn";23;2008;28566
"Menn";23;2009;29505
"Menn";23;2010;30522
"Menn";23;2011;31160
"Menn";23;2012;33452
"Menn";23;2013;34734
"Menn";23;2014;35712
"Menn";23;2015;36047
"Menn";23;2016;36011
"Menn";23;2017;35448
"Menn";23;2018;35459
"Menn";23;2019;35789
"Menn";23;2020;36127
"Menn";23;2021;35275
"Menn";23;2022;34693
"Menn";23;2023;35569
"Menn";23;2024;35835
"Menn";23;2025;34359
"Menn";24;1986;31843
"Menn";24;1987;31873
"Menn";24;1988;32712
"Menn";24;1989;34538
"Menn";24;1990;34573
"Menn";24;1991;34912
"Menn";24;1992;34472
"Menn";24;1993;35391
"Menn";24;1994;35521
"Menn";24;1995;33885
"Menn";24;1996;34158
"Menn";24;1997;33655
"Menn";24;1998;32394
"Menn";24;1999;31467
"Menn";24;2000;30083
"Menn";24;2001;28895
"Menn";24;2002;27662
"Menn";24;2003;28295
"Menn";24;2004;28195
"Menn";24;2005;28269
"Menn";24;2006;27728
"Menn";24;2007;28742
"Menn";24;2008;28961
"Menn";24;2009;29375
"Menn";24;2010;30195
"Menn";24;2011;31502
"Menn";24;2012;32262
"Menn";24;2013;34412
"Menn";24;2014;35531
"Menn";24;2015;36557
"Menn";24;2016;36560
"Menn";24;2017;36557
"Menn";24;2018;35870
"Menn";24;2019;35857
"Menn";24;2020;36264
"Menn";24;2021;36314
"Menn";24;2022;35865
"Menn";24;2023;35369
"Menn";24;2024;36201
"Menn";24;2025;36303
"Menn";25;1986;31428
"Menn";25;1987;32003
"Menn";25;1988;32381
"Menn";25;1989;33039
"Menn";25;1990;34465
"Menn";25;1991;34602
"Menn";25;1992;35136
"Menn";25;1993;34635
"Menn";25;1994;35564
"Menn";25;1995;35592
"Menn";25;1996;33946
"Menn";25;1997;34228
"Menn";25;1998;33804
"Menn";25;1999;32644
"Menn";25;2000;31733
"Menn";25;2001;30371
"Menn";25;2002;29050
"Menn";25;2003;27879
"Menn";25;2004;28506
"Menn";25;2005;28359
"Menn";25;2006;28564
"Menn";25;2007;28257
"Menn";25;2008;29640
"Menn";25;2009;29912
"Menn";25;2010;30233
"Menn";25;2011;31179
"Menn";25;2012;32779
"Menn";25;2013;33416
"Menn";25;2014;35358
"Menn";25;2015;36480
"Menn";25;2016;37225
"Menn";25;2017;37175
"Menn";25;2018;37119
"Menn";25;2019;36328
"Menn";25;2020;36383
"Menn";25;2021;36548
"Menn";25;2022;36974
"Menn";25;2023;36562
"Menn";25;2024;36116
"Menn";25;2025;36759
"Menn";26;1986;32213
"Menn";26;1987;31594
"Menn";26;1988;32399
"Menn";26;1989;32748
"Menn";26;1990;33024
"Menn";26;1991;34394
"Menn";26;1992;34825
"Menn";26;1993;35317
"Menn";26;1994;34809
"Menn";26;1995;35627
"Menn";26;1996;35664
"Menn";26;1997;34002
"Menn";26;1998;34407
"Menn";26;1999;34090
"Menn";26;2000;32877
"Menn";26;2001;32100
"Menn";26;2002;30481
"Menn";26;2003;29290
"Menn";26;2004;28078
"Menn";26;2005;28739
"Menn";26;2006;28661
"Menn";26;2007;29163
"Menn";26;2008;29277
"Menn";26;2009;30719
"Menn";26;2010;30830
"Menn";26;2011;31267
"Menn";26;2012;32398
"Menn";26;2013;34031
"Menn";26;2014;34376
"Menn";26;2015;36411
"Menn";26;2016;37317
"Menn";26;2017;37874
"Menn";26;2018;37746
"Menn";26;2019;37618
"Menn";26;2020;36912
"Menn";26;2021;36773
"Menn";26;2022;37227
"Menn";26;2023;37633
"Menn";26;2024;37328
"Menn";26;2025;36706
"Menn";27;1986;31917
"Menn";27;1987;32375
"Menn";27;1988;32069
"Menn";27;1989;32712
"Menn";27;1990;32705
"Menn";27;1991;33066
"Menn";27;1992;34539
"Menn";27;1993;34979
"Menn";27;1994;35476
"Menn";27;1995;34861
"Menn";27;1996;35660
"Menn";27;1997;35713
"Menn";27;1998;34191
"Menn";27;1999;34671
"Menn";27;2000;34347
"Menn";27;2001;33135
"Menn";27;2002;32231
"Menn";27;2003;30692
"Menn";27;2004;29391
"Menn";27;2005;28275
"Menn";27;2006;29052
"Menn";27;2007;29244
"Menn";27;2008;30220
"Menn";27;2009;30317
"Menn";27;2010;31553
"Menn";27;2011;31894
"Menn";27;2012;32473
"Menn";27;2013;33602
"Menn";27;2014;35092
"Menn";27;2015;35343
"Menn";27;2016;37143
"Menn";27;2017;37881
"Menn";27;2018;38275
"Menn";27;2019;38224
"Menn";27;2020;38223
"Menn";27;2021;37281
"Menn";27;2022;37356
"Menn";27;2023;37911
"Menn";27;2024;38428
"Menn";27;2025;37877
"Menn";28;1986;31886
"Menn";28;1987;32080
"Menn";28;1988;32752
"Menn";28;1989;32401
"Menn";28;1990;32634
"Menn";28;1991;32728
"Menn";28;1992;33147
"Menn";28;1993;34750
"Menn";28;1994;35040
"Menn";28;1995;35550
"Menn";28;1996;34917
"Menn";28;1997;35742
"Menn";28;1998;35904
"Menn";28;1999;34462
"Menn";28;2000;34917
"Menn";28;2001;34653
"Menn";28;2002;33231
"Menn";28;2003;32485
"Menn";28;2004;30847
"Menn";28;2005;29605
"Menn";28;2006;28571
"Menn";28;2007;29581
"Menn";28;2008;30257
"Menn";28;2009;31316
"Menn";28;2010;31058
"Menn";28;2011;32545
"Menn";28;2012;33084
"Menn";28;2013;33596
"Menn";28;2014;34572
"Menn";28;2015;36025
"Menn";28;2016;35994
"Menn";28;2017;37689
"Menn";28;2018;38359
"Menn";28;2019;38744
"Menn";28;2020;38820
"Menn";28;2021;38541
"Menn";28;2022;37862
"Menn";28;2023;38057
"Menn";28;2024;38569
"Menn";28;2025;38938
"Menn";29;1986;32288
"Menn";29;1987;32006
"Menn";29;1988;32438
"Menn";29;1989;32941
"Menn";29;1990;32349
"Menn";29;1991;32582
"Menn";29;1992;32867
"Menn";29;1993;33269
"Menn";29;1994;34814
"Menn";29;1995;35107
"Menn";29;1996;35587
"Menn";29;1997;34977
"Menn";29;1998;35901
"Menn";29;1999;36073
"Menn";29;2000;34666
"Menn";29;2001;35142
"Menn";29;2002;34704
"Menn";29;2003;33503
"Menn";29;2004;32570
"Menn";29;2005;31027
"Menn";29;2006;29942
"Menn";29;2007;29145
"Menn";29;2008;30519
"Menn";29;2009;31343
"Menn";29;2010;32066
"Menn";29;2011;31964
"Menn";29;2012;33624
"Menn";29;2013;34227
"Menn";29;2014;34581
"Menn";29;2015;35515
"Menn";29;2016;36653
"Menn";29;2017;36460
"Menn";29;2018;38054
"Menn";29;2019;38696
"Menn";29;2020;39360
"Menn";29;2021;39157
"Menn";29;2022;39090
"Menn";29;2023;38611
"Menn";29;2024;38666
"Menn";29;2025;39027
"Menn";30;1986;32063
"Menn";30;1987;32403
"Menn";30;1988;32287
"Menn";30;1989;32609
"Menn";30;1990;32922
"Menn";30;1991;32288
"Menn";30;1992;32660
"Menn";30;1993;32966
"Menn";30;1994;33303
"Menn";30;1995;34838
"Menn";30;1996;35151
"Menn";30;1997;35580
"Menn";30;1998;35150
"Menn";30;1999;36096
"Menn";30;2000;36326
"Menn";30;2001;34926
"Menn";30;2002;35226
"Menn";30;2003;34898
"Menn";30;2004;33631
"Menn";30;2005;32783
"Menn";30;2006;31353
"Menn";30;2007;30475
"Menn";30;2008;30083
"Menn";30;2009;31480
"Menn";30;2010;32004
"Menn";30;2011;32895
"Menn";30;2012;32899
"Menn";30;2013;34725
"Menn";30;2014;35117
"Menn";30;2015;35358
"Menn";30;2016;36139
"Menn";30;2017;37026
"Menn";30;2018;36771
"Menn";30;2019;38400
"Menn";30;2020;39255
"Menn";30;2021;39661
"Menn";30;2022;39627
"Menn";30;2023;39820
"Menn";30;2024;39269
"Menn";30;2025;39189
"Menn";31;1986;31430
"Menn";31;1987;32140
"Menn";31;1988;32655
"Menn";31;1989;32447
"Menn";31;1990;32577
"Menn";31;1991;32855
"Menn";31;1992;32383
"Menn";31;1993;32786
"Menn";31;1994;33016
"Menn";31;1995;33339
"Menn";31;1996;34903
"Menn";31;1997;35217
"Menn";31;1998;35658
"Menn";31;1999;35338
"Menn";31;2000;36290
"Menn";31;2001;36489
"Menn";31;2002;35082
"Menn";31;2003;35390
"Menn";31;2004;34994
"Menn";31;2005;33772
"Menn";31;2006;33067
"Menn";31;2007;31762
"Menn";31;2008;31352
"Menn";31;2009;30870
"Menn";31;2010;32132
"Menn";31;2011;32667
"Menn";31;2012;33866
"Menn";31;2013;33920
"Menn";31;2014;35486
"Menn";31;2015;35841
"Menn";31;2016;35857
"Menn";31;2017;36454
"Menn";31;2018;37290
"Menn";31;2019;37094
"Menn";31;2020;39000
"Menn";31;2021;39393
"Menn";31;2022;40080
"Menn";31;2023;40282
"Menn";31;2024;40435
"Menn";31;2025;39660
"Menn";32;1986;31648
"Menn";32;1987;31518
"Menn";32;1988;32366
"Menn";32;1989;32780
"Menn";32;1990;32328
"Menn";32;1991;32492
"Menn";32;1992;32919
"Menn";32;1993;32493
"Menn";32;1994;32818
"Menn";32;1995;33029
"Menn";32;1996;33364
"Menn";32;1997;34946
"Menn";32;1998;35333
"Menn";32;1999;35821
"Menn";32;2000;35516
"Menn";32;2001;36410
"Menn";32;2002;36525
"Menn";32;2003;35283
"Menn";32;2004;35405
"Menn";32;2005;35148
"Menn";32;2006;34033
"Menn";32;2007;33483
"Menn";32;2008;32593
"Menn";32;2009;32174
"Menn";32;2010;31441
"Menn";32;2011;32813
"Menn";32;2012;33596
"Menn";32;2013;34747
"Menn";32;2014;34594
"Menn";32;2015;36104
"Menn";32;2016;36284
"Menn";32;2017;36176
"Menn";32;2018;36684
"Menn";32;2019;37425
"Menn";32;2020;37580
"Menn";32;2021;39267
"Menn";32;2022;39769
"Menn";32;2023;40727
"Menn";32;2024;40915
"Menn";32;2025;40823
"Menn";33;1986;31491
"Menn";33;1987;31725
"Menn";33;1988;31730
"Menn";33;1989;32508
"Menn";33;1990;32647
"Menn";33;1991;32234
"Menn";33;1992;32568
"Menn";33;1993;32957
"Menn";33;1994;32470
"Menn";33;1995;32794
"Menn";33;1996;33013
"Menn";33;1997;33373
"Menn";33;1998;35078
"Menn";33;1999;35426
"Menn";33;2000;36014
"Menn";33;2001;35622
"Menn";33;2002;36418
"Menn";33;2003;36628
"Menn";33;2004;35316
"Menn";33;2005;35546
"Menn";33;2006;35453
"Menn";33;2007;34397
"Menn";33;2008;34269
"Menn";33;2009;33285
"Menn";33;2010;32672
"Menn";33;2011;32098
"Menn";33;2012;33611
"Menn";33;2013;34482
"Menn";33;2014;35391
"Menn";33;2015;35190
"Menn";33;2016;36462
"Menn";33;2017;36422
"Menn";33;2018;36350
"Menn";33;2019;36912
"Menn";33;2020;37893
"Menn";33;2021;37747
"Menn";33;2022;39528
"Menn";33;2023;40275
"Menn";33;2024;41291
"Menn";33;2025;41294
"Menn";34;1986;30704
"Menn";34;1987;31538
"Menn";34;1988;31866
"Menn";34;1989;31790
"Menn";34;1990;32421
"Menn";34;1991;32566
"Menn";34;1992;32240
"Menn";34;1993;32609
"Menn";34;1994;32964
"Menn";34;1995;32419
"Menn";34;1996;32786
"Menn";34;1997;33008
"Menn";34;1998;33419
"Menn";34;1999;35169
"Menn";34;2000;35570
"Menn";34;2001;36131
"Menn";34;2002;35607
"Menn";34;2003;36528
"Menn";34;2004;36640
"Menn";34;2005;35395
"Menn";34;2006;35768
"Menn";34;2007;35790
"Menn";34;2008;35096
"Menn";34;2009;34974
"Menn";34;2010;33756
"Menn";34;2011;33216
"Menn";34;2012;32864
"Menn";34;2013;34396
"Menn";34;2014;35102
"Menn";34;2015;35950
"Menn";34;2016;35454
"Menn";34;2017;36571
"Menn";34;2018;36580
"Menn";34;2019;36433
"Menn";34;2020;37324
"Menn";34;2021;38050
"Menn";34;2022;37938
"Menn";34;2023;40075
"Menn";34;2024;40838
"Menn";34;2025;41653
"Menn";35;1986;31384
"Menn";35;1987;30744
"Menn";35;1988;31647
"Menn";35;1989;31924
"Menn";35;1990;31704
"Menn";35;1991;32315
"Menn";35;1992;32557
"Menn";35;1993;32244
"Menn";35;1994;32619
"Menn";35;1995;32967
"Menn";35;1996;32456
"Menn";35;1997;32788
"Menn";35;1998;33000
"Menn";35;1999;33534
"Menn";35;2000;35311
"Menn";35;2001;35631
"Menn";35;2002;36133
"Menn";35;2003;35717
"Menn";35;2004;36562
"Menn";35;2005;36728
"Menn";35;2006;35626
"Menn";35;2007;36106
"Menn";35;2008;36431
"Menn";35;2009;35792
"Menn";35;2010;35345
"Menn";35;2011;34207
"Menn";35;2012;33971
"Menn";35;2013;33555
"Menn";35;2014;34955
"Menn";35;2015;35569
"Menn";35;2016;36250
"Menn";35;2017;35485
"Menn";35;2018;36702
"Menn";35;2019;36697
"Menn";35;2020;36743
"Menn";35;2021;37419
"Menn";35;2022;38175
"Menn";35;2023;38393
"Menn";35;2024;40645
"Menn";35;2025;41195
"Menn";36;1986;31649
"Menn";36;1987;31346
"Menn";36;1988;30838
"Menn";36;1989;31731
"Menn";36;1990;31784
"Menn";36;1991;31625
"Menn";36;1992;32333
"Menn";36;1993;32615
"Menn";36;1994;32253
"Menn";36;1995;32613
"Menn";36;1996;32980
"Menn";36;1997;32447
"Menn";36;1998;32790
"Menn";36;1999;33094
"Menn";36;2000;33681
"Menn";36;2001;35308
"Menn";36;2002;35664
"Menn";36;2003;36193
"Menn";36;2004;35724
"Menn";36;2005;36637
"Menn";36;2006;36869
"Menn";36;2007;35914
"Menn";36;2008;36746
"Menn";36;2009;37014
"Menn";36;2010;36144
"Menn";36;2011;35826
"Menn";36;2012;34873
"Menn";36;2013;34571
"Menn";36;2014;34031
"Menn";36;2015;35366
"Menn";36;2016;35791
"Menn";36;2017;36388
"Menn";36;2018;35604
"Menn";36;2019;36765
"Menn";36;2020;37027
"Menn";36;2021;36777
"Menn";36;2022;37609
"Menn";36;2023;38662
"Menn";36;2024;38886
"Menn";36;2025;40970
"Menn";37;1986;32613
"Menn";37;1987;31626
"Menn";37;1988;31440
"Menn";37;1989;30862
"Menn";37;1990;31648
"Menn";37;1991;31652
"Menn";37;1992;31594
"Menn";37;1993;32345
"Menn";37;1994;32638
"Menn";37;1995;32233
"Menn";37;1996;32586
"Menn";37;1997;32947
"Menn";37;1998;32452
"Menn";37;1999;32822
"Menn";37;2000;33256
"Menn";37;2001;33680
"Menn";37;2002;35271
"Menn";37;2003;35760
"Menn";37;2004;36186
"Menn";37;2005;35768
"Menn";37;2006;36818
"Menn";37;2007;37154
"Menn";37;2008;36518
"Menn";37;2009;37347
"Menn";37;2010;37338
"Menn";37;2011;36500
"Menn";37;2012;36400
"Menn";37;2013;35415
"Menn";37;2014;34970
"Menn";37;2015;34398
"Menn";37;2016;35649
"Menn";37;2017;35872
"Menn";37;2018;36449
"Menn";37;2019;35618
"Menn";37;2020;37036
"Menn";37;2021;37044
"Menn";37;2022;36837
"Menn";37;2023;37985
"Menn";37;2024;39168
"Menn";37;2025;39199
"Menn";38;1986;33284
"Menn";38;1987;32620
"Menn";38;1988;31701
"Menn";38;1989;31469
"Menn";38;1990;30731
"Menn";38;1991;31528
"Menn";38;1992;31610
"Menn";38;1993;31606
"Menn";38;1994;32284
"Menn";38;1995;32639
"Menn";38;1996;32220
"Menn";38;1997;32551
"Menn";38;1998;32914
"Menn";38;1999;32492
"Menn";38;2000;32936
"Menn";38;2001;33286
"Menn";38;2002;33662
"Menn";38;2003;35343
"Menn";38;2004;35793
"Menn";38;2005;36241
"Menn";38;2006;35899
"Menn";38;2007;37064
"Menn";38;2008;37647
"Menn";38;2009;37031
"Menn";38;2010;37626
"Menn";38;2011;37687
"Menn";38;2012;37030
"Menn";38;2013;36874
"Menn";38;2014;35759
"Menn";38;2015;35393
"Menn";38;2016;34618
"Menn";38;2017;35696
"Menn";38;2018;35858
"Menn";38;2019;36496
"Menn";38;2020;35869
"Menn";38;2021;37051
"Menn";38;2022;37071
"Menn";38;2023;37174
"Menn";38;2024;38450
"Menn";38;2025;39480
"Menn";39;1986;34770
"Menn";39;1987;33276
"Menn";39;1988;32654
"Menn";39;1989;31707
"Menn";39;1990;31331
"Menn";39;1991;30609
"Menn";39;1992;31520
"Menn";39;1993;31620
"Menn";39;1994;31601
"Menn";39;1995;32272
"Menn";39;1996;32612
"Menn";39;1997;32168
"Menn";39;1998;32559
"Menn";39;1999;32952
"Menn";39;2000;32564
"Menn";39;2001;32909
"Menn";39;2002;33244
"Menn";39;2003;33690
"Menn";39;2004;35338
"Menn";39;2005;35783
"Menn";39;2006;36361
"Menn";39;2007;36111
"Menn";39;2008;37534
"Menn";39;2009;38069
"Menn";39;2010;37379
"Menn";39;2011;37917
"Menn";39;2012;38221
"Menn";39;2013;37495
"Menn";39;2014;37269
"Menn";39;2015;36102
"Menn";39;2016;35583
"Menn";39;2017;34636
"Menn";39;2018;35701
"Menn";39;2019;35890
"Menn";39;2020;36693
"Menn";39;2021;35930
"Menn";39;2022;37094
"Menn";39;2023;37362
"Menn";39;2024;37633
"Menn";39;2025;38675
"Menn";40;1986;31151
"Menn";40;1987;34731
"Menn";40;1988;33318
"Menn";40;1989;32658
"Menn";40;1990;31554
"Menn";40;1991;31223
"Menn";40;1992;30544
"Menn";40;1993;31481
"Menn";40;1994;31589
"Menn";40;1995;31596
"Menn";40;1996;32220
"Menn";40;1997;32556
"Menn";40;1998;32140
"Menn";40;1999;32574
"Menn";40;2000;32979
"Menn";40;2001;32614
"Menn";40;2002;32900
"Menn";40;2003;33260
"Menn";40;2004;33661
"Menn";40;2005;35371
"Menn";40;2006;35849
"Menn";40;2007;36568
"Menn";40;2008;36597
"Menn";40;2009;37965
"Menn";40;2010;38314
"Menn";40;2011;37649
"Menn";40;2012;38341
"Menn";40;2013;38622
"Menn";40;2014;37795
"Menn";40;2015;37573
"Menn";40;2016;36287
"Menn";40;2017;35592
"Menn";40;2018;34610
"Menn";40;2019;35731
"Menn";40;2020;36077
"Menn";40;2021;36703
"Menn";40;2022;35951
"Menn";40;2023;37429
"Menn";40;2024;37702
"Menn";40;2025;37855
"Menn";41;1986;30233
"Menn";41;1987;31107
"Menn";41;1988;34759
"Menn";41;1989;33288
"Menn";41;1990;32495
"Menn";41;1991;31443
"Menn";41;1992;31181
"Menn";41;1993;30523
"Menn";41;1994;31462
"Menn";41;1995;31564
"Menn";41;1996;31577
"Menn";41;1997;32158
"Menn";41;1998;32481
"Menn";41;1999;32093
"Menn";41;2000;32650
"Menn";41;2001;32962
"Menn";41;2002;32574
"Menn";41;2003;32884
"Menn";41;2004;33268
"Menn";41;2005;33627
"Menn";41;2006;35425
"Menn";41;2007;36054
"Menn";41;2008;36973
"Menn";41;2009;37005
"Menn";41;2010;38176
"Menn";41;2011;38575
"Menn";41;2012;38053
"Menn";41;2013;38699
"Menn";41;2014;38908
"Menn";41;2015;38059
"Menn";41;2016;37716
"Menn";41;2017;36268
"Menn";41;2018;35593
"Menn";41;2019;34544
"Menn";41;2020;35875
"Menn";41;2021;36074
"Menn";41;2022;36743
"Menn";41;2023;36190
"Menn";41;2024;37747
"Menn";41;2025;37917
"Menn";42;1986;26672
"Menn";42;1987;30201
"Menn";42;1988;31082
"Menn";42;1989;34727
"Menn";42;1990;33146
"Menn";42;1991;32350
"Menn";42;1992;31401
"Menn";42;1993;31134
"Menn";42;1994;30488
"Menn";42;1995;31417
"Menn";42;1996;31504
"Menn";42;1997;31494
"Menn";42;1998;32136
"Menn";42;1999;32510
"Menn";42;2000;32149
"Menn";42;2001;32629
"Menn";42;2002;32927
"Menn";42;2003;32595
"Menn";42;2004;32846
"Menn";42;2005;33244
"Menn";42;2006;33745
"Menn";42;2007;35598
"Menn";42;2008;36470
"Menn";42;2009;37345
"Menn";42;2010;37225
"Menn";42;2011;38410
"Menn";42;2012;38952
"Menn";42;2013;38375
"Menn";42;2014;38900
"Menn";42;2015;39133
"Menn";42;2016;38166
"Menn";42;2017;37717
"Menn";42;2018;36233
"Menn";42;2019;35594
"Menn";42;2020;34706
"Menn";42;2021;35837
"Menn";42;2022;36039
"Menn";42;2023;36976
"Menn";42;2024;36506
"Menn";42;2025;37946
"Menn";43;1986;24478
"Menn";43;1987;26640
"Menn";43;1988;30174
"Menn";43;1989;31024
"Menn";43;1990;34541
"Menn";43;1991;33000
"Menn";43;1992;32257
"Menn";43;1993;31344
"Menn";43;1994;31085
"Menn";43;1995;30452
"Menn";43;1996;31383
"Menn";43;1997;31436
"Menn";43;1998;31427
"Menn";43;1999;32133
"Menn";43;2000;32551
"Menn";43;2001;32084
"Menn";43;2002;32568
"Menn";43;2003;32933
"Menn";43;2004;32553
"Menn";43;2005;32879
"Menn";43;2006;33338
"Menn";43;2007;33909
"Menn";43;2008;35937
"Menn";43;2009;36794
"Menn";43;2010;37515
"Menn";43;2011;37439
"Menn";43;2012;38727
"Menn";43;2013;39233
"Menn";43;2014;38581
"Menn";43;2015;39065
"Menn";43;2016;39229
"Menn";43;2017;38152
"Menn";43;2018;37648
"Menn";43;2019;36237
"Menn";43;2020;35713
"Menn";43;2021;34704
"Menn";43;2022;35863
"Menn";43;2023;36250
"Menn";43;2024;37247
"Menn";43;2025;36693
"Menn";44;1986;21420
"Menn";44;1987;24441
"Menn";44;1988;26623
"Menn";44;1989;30097
"Menn";44;1990;30854
"Menn";44;1991;34404
"Menn";44;1992;32923
"Menn";44;1993;32214
"Menn";44;1994;31311
"Menn";44;1995;31039
"Menn";44;1996;30388
"Menn";44;1997;31303
"Menn";44;1998;31400
"Menn";44;1999;31410
"Menn";44;2000;32164
"Menn";44;2001;32475
"Menn";44;2002;32034
"Menn";44;2003;32530
